dir,workDir,nrg,dnrg,nConv,irredKpts,aV,bV,cV,alpha,beta,gamma,vol,sxx,syy,szz,sxy,syz,szx
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/1/p0.002,p0.002,-61.81834008,-0.00000042,11,226,5.711263969,5.69985869,10.93666826,89.99968111,89.99965658,89.99904533,356.0257098,-1.66048,-1.04753,-1.00788,0.0029,0.00021,-0.00073
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/2/n0.001,n0.001,-61.81850279,-0.00000062,2,226,5.699864241,5.694158832,10.93666826,89.99968084,89.99965633,89.99904558,354.9597646,0.53109,0.8498,0.51103,0.00162,-0.00341,-0.0034
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/2/n0.002,n0.002,-61.81818669,-0.00000123,7,226,5.699864241,5.688458973,10.93666826,89.99968057,89.99965633,89.99904533,354.6044495,1.06323,1.67873,1.02278,-0.00041,-0.00534,-0.00377
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/2/p0.001,p0.001,-61.81857813,-0.00000041,6,226,5.699864241,5.705558549,10.93666826,89.99968139,89.99965633,89.99904608,355.6703947,-0.52105,-0.83627,-0.50676,0.00153,-0.00111,-0.00156
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/2/p0.002,p0.002,-61.81834018,-0.00000043,11,226,5.699864241,5.711258408,10.93666826,89.99968166,89.99965633,89.99904632,356.0257098,-1.04751,-1.66,-1.00769,0.00287,0.00033,-0.00086
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/3/n0.001,n0.001,-61.81850858,-0.00000168,3,226,5.699864241,5.69985869,10.92573159,89.99968139,89.99965646,89.99904583,354.9597646,0.51026,0.51053,0.77932,0.00418,-0.00066,-0.00158
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/3/n0.002,n0.002,-61.81821176,-0.00000035,11,226,5.699864241,5.69985869,10.91479492,89.99968166,89.99965658,89.99904583,354.6044495,1.02322,1.0235,1.54743,0.00512,-0.00029,-0.00124
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/3/p0.001,p0.001,-61.81858293,-0.0000014,3,226,5.699864241,5.69985869,10.94760493,89.99968084,89.99965621,89.99904583,355.6703947,-0.50396,-0.50368,-0.77633,0.00309,-0.00017,-0.00115
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/3/p0.002,p0.002,-61.81836651,-0.00000046,8,226,5.699864241,5.69985869,10.95854159,89.99968057,89.99965609,89.99904583,356.0257098,-1.00468,-1.00441,-1.53737,0.00068,-0.00048,-0.00112
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/4/n0.001,n0.001,-61.81848285,-0.00000061,8,226,5.699866141,5.699863374,10.93667735,89.88587931,89.99965712,89.99904637,355.3150796,0.00086,0.00103,-0.00276,0.00042,0.67935,-0.00198
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/4/n0.002,n0.002,-61.81803182,-0.0000002,12,226,5.699871841,5.699877557,10.93670467,89.77128792,89.9996579,89.99904691,355.3150797,0.00131,0.00122,-0.00271,0.00089,1.33607,-0.00183
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/4/p0.001,p0.001,-61.81848069,-0.00000064,9,226,5.699866141,5.699863507,10.9366774,89.8850895,89.99965555,89.99904529,355.3150796,0.00217,0.00256,-0.00154,0.00082,-0.6806,-0.00282
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/4/p0.002,p0.002,-61.81802735,-0.00000197,11,226,5.699871841,5.699877823,10.93670476,89.77049811,89.99965477,89.99904474,355.3150796,0.00078,0.00126,-0.00325,0.00049,-1.3484,-0.00328
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/5/n0.001,n0.001,-61.81848298,-0.00000063,9,226,5.699868937,5.69986059,10.93667732,89.99968239,89.88590409,89.9990465,355.3150797,0.00188,0.00225,-0.00174,0.0004,-0.00191,0.67592
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/5/n0.002,n0.002,-61.81803189,-0.00000023,12,226,5.699883133,5.69986629,10.9367046,89.99968367,89.7713127,89.99904716,355.3150797,0.00107,0.00165,-0.00268,0.00105,-0.00184,1.33692
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/5/p0.001,p0.001,-61.81848066,-0.00000065,9,226,5.699869045,5.69986059,10.93667743,89.99967984,89.88506472,89.99904516,355.3150797,0.00177,0.0019,-0.00201,0.00084,-0.00278,-0.68359
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/5/p0.002,p0.002,-61.81802729,-0.00000197,11,226,5.699883348,5.69986629,10.93670483,89.99967856,89.77047333,89.99904449,355.3150797,0.0001,0.00014,-0.00408,0.00031,-0.00325,-1.3481
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/6/n0.001,n0.001,-61.81847171,-0.00000043,10,226,5.699868913,5.699863313,10.9366719,89.99968141,89.99965646,89.88651459,355.3150797,0.00271,0.00297,0.00185,0.72486,-0.00055,-0.00154
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/6/n0.002,n0.002,-61.81799207,-0.00000093,11,226,5.699883085,5.699877436,10.93668284,89.99968171,89.99965658,89.7719232,355.3150796,0.00162,0.00189,0.00419,1.44636,-0.00306,-0.00292
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/6/p0.001,p0.001,-61.81847292,-0.00000042,11,226,5.699869069,5.699863567,10.9366719,89.99968082,89.99965621,89.88445421,355.3150797,0.00289,0.00315,-0.00225,-0.72167,-0.0001,-0.00123
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/6/p0.002,p0.002,-61.81799372,-0.00000021,14,226,5.699883396,5.699877944,10.93668284,89.99968052,89.99965609,89.76986283,355.3150797,0.00145,0.00171,-0.00398,-1.44328,-0.00333,-0.00306
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/7/n0.001,n0.001,-61.81856475,-0.00000081,7,226,5.694166275,5.705560451,10.9366719,89.99968139,89.99965621,89.99904632,355.3150797,0.31184,-0.30711,-0.00333,-0.00351,-0.00217,-0.00148
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/7/n0.002,n0.002,-61.81836033,-0.00000135,10,226,5.688472097,5.711266023,10.93668284,89.99968166,89.99965609,89.99904681,355.3150796,0.61067,-0.61073,-0.00104,-0.0016,-0.00565,-0.00403
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/7/p0.001,p0.001,-61.81856515,-0.00000041,9,226,5.705566007,5.69416073,10.9366719,89.99968084,89.99965646,89.99904533,355.3150797,-0.30416,0.30933,-0.00229,-0.00202,-0.00447,-0.00287
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/7/p0.002,p0.002,-61.81836007,-0.00000135,10,226,5.711271584,5.688466558,10.93668284,89.99968057,89.99965658,89.99904483,355.3150796,-0.61115,0.61082,-0.00116,-0.00159,-0.00591,-0.00378
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/8/n0.001,n0.001,-61.81856505,-0.00000024,4,226,5.694166275,5.69986059,10.94760858,89.99968084,89.99965609,89.99904608,355.3150796,0.33458,0.01989,-0.26865,0.00004,-0.00219,-0.00231
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/8/n0.002,n0.002,-61.81836853,-0.00000066,9,226,5.688472097,5.69986629,10.95855621,89.99968057,89.99965584,89.99904632,355.3150796,0.65543,0.04378,-0.53593,-0.00111,-0.0019,-0.00214
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/8/p0.001,p0.001,-61.81856727,-0.00000043,6,226,5.705566007,5.69986059,10.92573523,89.99968139,89.99965658,89.99904558,355.3150797,-0.33271,-0.01595,0.26255,0.00165,-0.00207,-0.00216
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/8/p0.002,p0.002,-61.81836975,-0.00000052,9,226,5.711271584,5.69986629,10.91480947,89.99968166,89.99965682,89.99904533,355.3150797,-0.65922,-0.03734,0.52632,0.00428,-0.00155,-0.00174
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/9/n0.001,n0.001,-61.81856498,-0.00000024,4,226,5.699866141,5.69416073,10.94760858,89.99968057,89.99965621,89.99904558,355.3150796,0.01927,0.33448,-0.26886,0.00002,-0.00224,-0.00226
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/9/n0.002,n0.002,-61.81836834,-0.0000006,9,226,5.699871841,5.688466558,10.95855621,89.99968002,89.99965609,89.99904533,355.3150796,0.04318,0.65561,-0.5363,-0.00138,-0.00243,-0.00222
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/9/p0.001,p0.001,-61.81856735,-0.00000043,6,226,5.699866141,5.705560451,10.92573523,89.99968166,89.99965646,89.99904607,355.3150796,-0.01634,-0.33257,0.26248,0.00165,-0.00204,-0.00222
/gpfs/scratch/vkb5066/tetraTetra/elas/x0500/9/p0.002,p0.002,-61.81836984,-0.00000051,9,226,5.699871841,5.711266023,10.91480947,89.9996822,89.99965658,89.99904632,355.3150797,-0.03664,-0.65805,0.52741,0.00421,-0.00143,-0.00193
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/1/n0.001,n0.001,-62.5954245,-0.00000025,4,226,5.65425162,5.659896311,10.86676619,89.82617756,89.8259132,89.88867462,347.7595726,0.88448,0.55657,0.52851,0.00321,0.00305,-0.00605
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/1/n0.002,n0.002,-62.59510003,-0.00000002,10,226,5.648591727,5.659896305,10.86676616,89.82617739,89.82591273,89.88867491,347.4114649,1.73594,1.10866,1.04987,0.00897,0.0128,-0.00836
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/1/p0.001,p0.001,-62.5954358,-0.00000051,12,226,5.665571406,5.659896321,10.86676624,89.8261779,89.82591364,89.88867371,348.455788,-0.78666,-0.51575,-0.49863,0.00122,-0.0084,0.00078
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/1/p0.002,p0.002,-62.59521308,-0.00000064,2,226,5.671231299,5.659896327,10.86676626,89.82617807,89.82591359,89.88867309,348.8038956,-1.63993,-1.04928,-1.01015,-0.00278,-0.00752,0.00402
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/2/n0.001,n0.001,-62.5954246,-0.00000026,4,226,5.659911508,5.654236438,10.86676619,89.82617781,89.82591334,89.88867397,347.7595726,0.55637,0.88425,0.52829,0.0033,0.00596,-0.00305
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/2/n0.002,n0.002,-62.59510012,-0.00000002,10,226,5.659911503,5.64857656,10.86676616,89.82617773,89.82591317,89.88867361,347.4114649,1.1084,1.73556,1.04957,0.00928,0.00862,-0.0124
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/2/p0.001,p0.001,-62.59543499,-0.00000055,12,226,5.659911518,5.665556194,10.86676624,89.82617747,89.82591368,89.88867435,348.4557879,-0.51601,-0.78446,-0.4989,0.00083,-0.00196,0.00539
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/2/p0.002,p0.002,-62.59521325,-0.00000095,14,226,5.659911524,5.671216072,10.86676626,89.82617703,89.82591385,89.88867438,348.8038956,-1.05115,-1.63506,-1.00924,-0.00432,-0.00585,0.00821
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/3/n0.001,n0.001,-62.59543176,-0.00000149,3,226,5.6599115,5.659896303,10.8558995,89.82617764,89.82591381,89.88867395,347.7595726,0.53449,0.53447,0.80836,-0.01051,0.00403,-0.00411
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/3/n0.002,n0.002,-62.5951266,-0.00000022,11,226,5.659911487,5.65989629,10.84503278,89.82617737,89.82591393,89.88867369,347.4114649,1.05725,1.05726,1.60082,-0.00118,0.00741,-0.00746
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/3/p0.001,p0.001,-62.59552421,-0.00000014,4,226,5.659911526,5.659896329,10.87763293,89.82617764,89.82591303,89.88867448,348.4557879,-0.49545,-0.49552,-0.78215,-0.0031,-0.00074,0.00053
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/3/p0.002,p0.002,-62.59531474,-0.00000054,5,226,5.659911539,5.659896342,10.88849964,89.82617739,89.82591239,89.88867475,348.8038956,-1.00619,-1.00628,-1.57084,-0.00023,-0.00049,0.00008
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/4/n0.001,n0.001,-62.59541316,-0.00000061,14,226,5.659913383,5.65991821,10.86680828,89.71158717,89.82602498,89.88884894,348.1076803,0.02358,0.02448,0.01574,-0.00649,0.69682,-0.00716
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/4/n0.002,n0.002,-62.59496429,-0.00000037,2,226,5.659919026,5.659949538,10.86686846,89.59699754,89.82613646,89.88902365,348.1076803,0.02841,0.02981,0.01938,-0.00633,1.39306,-0.00879
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/4/p0.001,p0.001,-62.59541455,-0.0000004,12,226,5.659913417,5.659883855,10.86674225,89.94076898,89.82580203,89.8884995,348.1076803,0.01281,0.01129,0.00654,0.00385,-0.69353,0.0017
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/4/p0.002,p0.002,-62.59496416,-0.00000044,15,226,5.659919093,5.659880826,10.86673641,89.94479134,89.82569056,89.88832478,348.1076803,0.00507,0.00166,0.0006,0.01278,-1.38899,0.00253
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/5/n0.001,n0.001,-62.59541474,-0.0000004,12,226,5.659898987,5.659898219,10.86674228,89.82606561,89.94050476,89.88850015,348.1076803,0.0121,0.01361,0.00704,0.00453,-0.00198,0.69237
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/5/n0.002,n0.002,-62.5949643,-0.00000026,2,226,5.659895894,5.659903896,10.86673645,89.82595348,89.94505556,89.88832609,348.1076803,0.00353,0.00785,0.00168,0.01125,-0.00434,1.38983
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/5/p0.001,p0.001,-62.59541293,-0.00000061,14,226,5.659933472,5.659898186,10.86680826,89.82628985,89.71132295,89.88884828,348.1076803,0.02379,0.02255,0.01513,-0.00684,0.00699,-0.69724
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/5/p0.002,p0.002,-62.59496418,-0.00000043,2,226,5.659964865,5.659903829,10.86686842,89.82640197,89.59673333,89.88902234,348.1076803,0.02885,0.02693,0.01872,-0.00722,0.00884,-1.39296
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/6/n0.001,n0.001,-62.59540194,-0.00000028,12,226,5.659905244,5.659889983,10.86676989,89.82600361,89.82573927,89.99688646,348.1076803,0.03149,0.03168,0.01367,0.7491,-0.00214,0.00226
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/6/n0.002,n0.002,-62.59491154,-0.00000056,13,226,5.659908408,5.659893083,10.8667808,89.8258295,89.82556503,89.88229489,348.1076803,0.04488,0.04519,0.01611,1.5051,-0.00755,0.00798
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/6/p0.001,p0.001,-62.59540258,-0.00000039,9,226,5.659927216,5.659912082,10.86676978,89.82635184,89.82608775,89.77408331,348.1076803,0.00558,0.00531,0.01002,-0.75616,0.00651,-0.00708
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/6/p0.002,p0.002,-62.59491405,-0.00000014,15,226,5.659952351,5.659937282,10.8667806,89.82652596,89.82626199,89.65949307,348.1076803,-0.00605,-0.0066,0.00984,-1.50266,0.01164,-0.01246
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/7/n0.001,n0.001,-62.59541391,-0.00000039,12,226,5.65425351,5.665558077,10.86676983,89.8261773,89.82591337,89.88867464,348.1076803,0.336,-0.24299,0.01739,0.00508,0.00371,0.0033
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/7/n0.002,n0.002,-62.59521788,-0.00000056,11,226,5.648599269,5.671223623,10.8667807,89.8261767,89.82591306,89.88867462,348.1076803,0.64654,-0.56085,0.01621,0.00526,0.00577,0.00224
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/7/p0.001,p0.001,-62.5954148,-0.00000039,12,226,5.665573289,5.654238328,10.86676983,89.82617798,89.82591347,89.88867335,348.1076803,-0.24678,0.33504,0.01682,0.00514,-0.00633,-0.00462
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/7/p0.002,p0.002,-62.5952181,-0.00000055,10,226,5.67123885,5.648584103,10.8667807,89.82617807,89.82591326,89.88867203,348.1076803,-0.56394,0.64588,0.01633,0.0051,-0.00468,-0.00662
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/8/n0.001,n0.001,-62.59549832,0.00000152,4,226,5.654253518,5.65989821,10.87763653,89.82617747,89.82591256,89.88867488,348.1076803,0.36749,0.04011,-0.26544,0.00505,0.00211,-0.00563
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/8/n0.002,n0.002,-62.59529871,-0.0000003,11,226,5.648599285,5.659903878,10.88851411,89.82617705,89.82591091,89.88867544,348.1076803,0.70219,0.06675,-0.54624,0.00383,0.00534,-0.00543
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/8/p0.001,p0.001,-62.59541411,-0.00000031,13,226,5.665573282,5.659898195,10.85590314,89.82617781,89.82591376,89.88867344,348.1076803,-0.275,-0.00493,0.29051,0.00438,-0.00538,-0.00077
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/8/p0.002,p0.002,-62.59521965,-0.00000054,14,226,5.671238835,5.659903847,10.84504729,89.82617772,89.82591332,89.88867256,348.1076803,-0.62055,-0.03047,0.56483,-0.00172,-0.00188,-0.00107
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/9/n0.001,n0.001,-62.59550021,-0.00000033,4,226,5.659913408,5.654238336,10.87763653,89.82617756,89.82591287,89.88867424,348.1076803,0.03994,0.36718,-0.26581,0.00515,0.00529,-0.00226
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/9/n0.002,n0.002,-62.59529874,-0.00000033,11,226,5.659919075,5.648584118,10.88851411,89.82617669,89.82591205,89.88867415,348.1076803,0.06686,0.70209,-0.5461,0.00406,0.00532,-0.00515
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/9/p0.001,p0.001,-62.595413,-0.00000076,10,226,5.659913392,5.665558069,10.85590314,89.8261772,89.82591398,89.88867409,348.1076803,-0.00046,-0.27068,0.29112,0.00449,0.0007,0.002
/gpfs/scratch/vkb5066/tetraTetra/elas/x0625/9/p0.002,p0.002,-62.59521949,-0.0000004,2,226,5.659919044,5.671223607,10.84504729,89.82617598,89.82591427,89.88867385,348.1076803,-0.0281,-0.6176,0.56526,-0.00179,0.00037,-0.00124
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/1/n0.001,n0.001,-63.37975737,-0.00000025,4,226,5.610674037,5.629186809,10.78870699,89.62118336,90.00006485,89.99871083,340.7380249,0.9158,0.58797,0.56595,-0.0007,0.00986,-0.00025
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/1/n0.002,n0.002,-63.37942001,-0.0000012,7,226,5.605057747,5.629186809,10.78870699,89.62118336,90.00006491,89.99871121,340.3969458,1.80098,1.15168,1.11041,-0.00026,0.00773,-0.00037
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/1/p0.001,p0.001,-63.3798539,-0.0000004,3,226,5.621906618,5.629186809,10.78870699,89.62118336,90.00006473,89.99871008,341.4201831,-0.86679,-0.51335,-0.49978,-0.00102,0.02008,-0.00004
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/1/p0.002,p0.002,-63.37962477,-0.00000116,11,226,5.627522908,5.629186809,10.78870699,89.62118336,90.00006467,89.9987097,341.7612622,-1.73816,-1.06201,-1.03008,-0.00077,0.00612,-0.00029
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/2/n0.001,n0.001,-63.37975159,-0.00000028,4,226,5.616290328,5.623557684,10.78870687,89.62118422,90.00006479,89.99871008,340.7380249,0.57746,0.9238,0.56104,-0.00083,0.01689,-0.00034
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/2/n0.002,n0.002,-63.37941465,-0.00000047,8,226,5.616290328,5.617928558,10.78870675,89.62118471,90.0000648,89.9987097,340.3969458,1.144,1.80223,1.09785,-0.0013,0.01166,-0.00057
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/2/p0.001,p0.001,-63.37986221,-0.00000033,3,226,5.616290328,5.634815935,10.78870711,89.62118212,90.00006479,89.99871083,341.4201831,-0.52425,-0.85191,-0.49411,-0.00098,0.01232,0
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/2/p0.002,p0.002,-63.37963731,-0.00000104,11,226,5.616290328,5.64044506,10.78870723,89.62118051,90.00006478,89.9987112,341.7612622,-1.07145,-1.7235,-1.0203,-0.00056,-0.00051,0.00004
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/3/n0.001,n0.001,-63.37975749,-0.00000207,4,226,5.616290328,5.629186748,10.7779184,89.62118212,90.00006473,89.99871045,340.7380249,0.55916,0.565,0.85358,-0.00109,0.01869,-0.00012
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/3/n0.002,n0.002,-63.37943973,-0.00000056,5,226,5.616290328,5.629186687,10.76712981,89.6211805,90.00006466,89.99871045,340.3969458,1.09901,1.09924,1.67728,-0.00066,0.01722,-0.00024
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/3/p0.001,p0.001,-63.3798719,-0.00000152,3,226,5.616290328,5.62918687,10.79949558,89.62118422,90.00006485,89.99871046,341.4201831,-0.50667,-0.4904,-0.79244,-0.00104,0.01211,-0.00009
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/3/p0.002,p0.002,-63.37966116,-0.0000004,4,226,5.616290328,5.629186932,10.81028417,89.62118471,90.00006491,89.99871046,341.7612622,-1.03392,-1.01251,-1.60254,-0.00089,0.01118,-0.00019
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/4/n0.001,n0.001,-63.37974196,-0.00000068,13,226,5.6162922,5.629228622,10.78878752,89.50659501,90.0000638,89.99871051,341.079104,0.0282,0.04318,0.03715,-0.00102,0.72559,-0.00024
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/4/n0.002,n0.002,-63.37927306,-0.00000091,15,226,5.616297816,5.629279816,10.78888604,89.3920084,90.00006281,89.99871057,341.079104,0.03441,0.05049,0.04198,-0.00156,1.43336,-0.00039
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/4/p0.001,p0.001,-63.37975774,-0.00000062,11,226,5.6162922,5.629154378,10.78864444,89.73577323,90.00006578,89.9987104,341.079104,0.0222,0.0278,0.02601,-0.00057,-0.70078,-0.00022
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/4/p0.002,p0.002,-63.37930738,-0.00000092,13,226,5.616297816,5.629131329,10.78859987,89.85036439,90.00006677,89.99871034,341.079104,0.01407,0.01578,0.01803,-0.00029,-1.41038,-0.00018
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/5/n0.001,n0.001,-63.37974714,-0.00000046,12,226,5.616295003,5.629188686,10.78871599,89.62118162,89.8854738,89.99833261,341.079104,0.02453,0.03442,0.0308,0.00619,0.01114,0.72454
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/5/n0.002,n0.002,-63.37927675,-0.00000054,13,226,5.616309039,5.629194316,10.78874298,89.62117988,89.77088304,89.99795477,341.079104,0.02166,0.03111,0.02836,0.01711,0.01031,1.4477
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/5/p0.001,p0.001,-63.37974502,-0.00000046,12,226,5.616295013,5.629188685,10.78871597,89.62118511,89.88549626,89.9990883,341.079104,0.02508,0.03556,0.03149,-0.00757,0.01127,-0.72478
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/5/p0.002,p0.002,-63.37927658,-0.00000028,16,226,5.616309059,5.629194314,10.78874293,89.62118685,89.7709055,89.99946614,341.079104,0.02335,0.0337,0.02975,-0.0169,0.01024,-1.4461
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/6/n0.001,n0.001,-63.37973434,-0.00000228,12,226,5.616294911,5.629191329,10.78871059,89.62118343,89.99970731,89.88685059,341.079104,0.02546,0.03519,0.03132,0.77972,0.01176,0.00636
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/6/n0.002,n0.002,-63.37924033,-0.00000087,12,226,5.616308855,5.629205231,10.78872138,89.62118349,89.99932737,89.77225981,341.079104,0.02528,0.03427,0.03118,1.55111,0.01126,0.01547
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/6/p0.001,p0.001,-63.37973161,-0.00000038,11,226,5.616295105,5.629191671,10.78871059,89.6211833,89.99968485,89.88411946,341.079104,0.02588,0.03646,0.03232,-0.77711,0.01236,-0.00672
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/6/p0.002,p0.002,-63.37923837,-0.00000265,11,226,5.616309243,5.629205915,10.78872138,89.62118323,89.99930491,89.76952871,341.079104,0.02444,0.03512,0.03129,-1.55353,0.01231,-0.01626
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/7/n0.001,n0.001,-63.37983622,-0.00000061,6,226,5.610675908,5.634817813,10.78871071,89.62118213,90.00006485,89.9987112,341.079104,0.3565,-0.29606,0.03531,-0.0004,0.00106,-0.00015
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/7/n0.002,n0.002,-63.37963066,-0.00000025,10,226,5.605065221,5.640452581,10.78872161,89.62118051,90.0000649,89.99871195,341.079104,0.67796,-0.62069,0.03995,-0.00046,0.008,-0.00002
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/7/p0.001,p0.001,-63.37982143,-0.00000051,10,226,5.621908492,5.623559558,10.78871047,89.62118423,90.00006473,89.9987097,341.079104,-0.30751,0.36311,0.02647,-0.00084,0.00758,-0.00055
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/7/p0.002,p0.002,-63.37961199,-0.00000095,11,226,5.627530412,5.617936049,10.78872114,89.62118471,90.00006468,89.99870894,341.079104,-0.6343,0.68383,0.02353,-0.00169,0.00581,-0.00066
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/8/n0.001,n0.001,-63.37983531,-0.00000022,5,226,5.610675908,5.629188747,10.79949918,89.62118422,90.00006491,89.99871083,341.079104,0.38115,0.05859,-0.25364,-0.0007,0.00969,-0.0002
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/8/n0.002,n0.002,-63.37963716,-0.0000006,8,226,5.605065221,5.629194437,10.81029858,89.62118471,90.00006503,89.99871121,341.079104,0.72585,0.08534,-0.54193,-0.0009,0.00424,-0.00022
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/8/p0.001,p0.001,-63.37982321,-0.00000088,3,226,5.621908492,5.629188624,10.777922,89.62118212,90.00006467,89.99871008,341.079104,-0.3344,0.01347,0.31505,-0.00122,0.02065,-0.00008
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/8/p0.002,p0.002,-63.3796189,-0.00000049,9,226,5.627530412,5.629194192,10.76714417,89.6211805,90.00006455,89.9987097,341.079104,-0.68168,-0.0069,0.60174,-0.00076,0.00978,-0.00019
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/9/n0.001,n0.001,-63.37983249,-0.00000034,5,226,5.6162922,5.623559619,10.79949906,89.62118471,90.00006485,89.99871008,341.079104,0.04343,0.39461,-0.25749,-0.00082,0.01692,-0.00031
/gpfs/scratch/vkb5066/tetraTetra/elas/x0750/9/n0.002,n0.002,-63.37962646,-0.00000067,8,226,5.616297816,5.617936171,10.81029835,89.62118453,90.00006492,89.9987097,341.079104,0.06731,0.74023,-0.55091,-0.00124,0.01093,-0.00058
